SMILES,PC1_acid_base_score,AcidBaseClass
CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccccc1,0.030548799788608805,Neutral
COc1cc2c(cc1OC)C1CC(N)C(N3CCCC[S+]3[O-])CN1CC2,-0.010160785773983234,Neutral
COc1ccc2nccc(OCC(=O)Nc3cc(C)cc(C)c3)c2c1,-0.024286127521927967,Neutral
COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)CC3=O)CN1CC2,-0.014562340913193781,Neutral
Cc1cc(C)cc(NC(=O)Cn2ccc(=O)c3ccc(Cl)cc32)c1,-0.030372637321610108,Neutral
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@H](CF)CC3=O)CN1CC2,-0.014220645192041328,Neutral
CCOc1cc(CN2CCC(Nc3nc4ccc(Cl)cc4o3)CC2)ccc1Cl,-0.014572083871526826,Neutral
CC(=O)N(C)CCc1cc(Br)c(OCCCNc2ncn(C)c3ncnc2-3)c(Br)c1,0.009246261685382643,Neutral
Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCCC(CC(C)C)C3)CC2)c(C)o1,-0.00035511824141341516,Neutral
Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,-0.005594249130482927,Neutral
Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCOCC3)CC2)c(C)o1,-0.0016153612297640852,Neutral
Cc1oc(-c2ccc(Cl)c(Cl)c2)nc1CN1CCC(C(=O)NCCCN2C[C@H](C)C[C@H](C)C2)CC1,0.00042468883272250347,Neutral
CC[C@@H]1C[C@H](CC)CN(CCCNC(=O)C2CCN(Cc3nc(-c4c(F)cccc4F)oc3C)CC2)C1,0.0019856206557766413,Neutral
Cc1cccc(Cl)c1-c1nc(CN2CCC(C(=O)NCCCN3CCCC(C)C3)CC2)c(C)o1,-0.0026047358383182763,Neutral
Cc1ccc2ccccc2c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,0.0028247799929852894,Neutral
NS(=O)(=O)c1cccc(-c2n[nH]c3ccc(NC(=O)C(c4ccsc4)N4CCCC4)cc23)c1,0.02043301959267963,Neutral
Cc1ncn2c1Cn1nc(CN3CCCC3=O)nc1-c1cc(Br)ccc1-2,-0.013806514020624702,Neutral
Cc1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2,-0.033954435995384634,Neutral
Clc1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2,-0.03269923658145985,Neutral
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,0.03384528447930597,Neutral
C=Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2,0.03161111869304229,Neutral
CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,-0.05229329341791125,Neutral
CN1C(C(=O)NC2CC2)=C(Cl)c2ccccc2S1(=O)=O,-0.03252044173080598,Neutral
Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCNCC2)ccc2[nH]ccc12,-0.002548638468933919,Neutral
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)NCC(=O)O)cc2)cc1.O=C(O)C(F)(F)F,0.04897168313645223,Neutral
Cn1c(=O)cc(NC(C)(C)c2ncc(C3CC3)cn2)c2cc(Nc3ccnc(Cl)c3C#N)ccc21,0.02270077901002563,Neutral
Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C(C)C)C(C)C)CC3)nc12,-0.00770270857037493,Neutral
O=C(O)C1CN(Cc2ccc(CCc3cccc(C(F)(F)F)c3)cc2)C1,-0.032780267436748986,Neutral
C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccc(F)cc1)C(=O)OC1CCCCC1,0.055613632544479374,Neutral
NCC(O)CNC(=O)/C=N/O,-0.02082887225636012,Neutral
Cl.c1ccc(OCc2cc(N3CCNCC3)no2)cc1,-0.029264826537552354,Neutral
COc1ccccc1Nc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)[C@H](C)N)c2)o1,0.03783645702131746,Neutral
COCc1ccccc1C1CCc2nc[nH]c2C1,-0.04818759763734648,Neutral
COc1cccc(C2Cc3nccn3C2)c1,-0.054649602929497165,Neutral
FC(F)Oc1ccccc1C1Cc2nccn2C1,-0.0506075004257038,Neutral
Cc1ccccc1-n1nc(-c2c(-c3ccc(F)cc3)nn3c2N[C@H](CO)CC3)ccc1=O,0.008694071276634305,Neutral
Cc1ccccc1-n1nc(-c2c(-c3ccc(F)cc3)nn3c2NC[C@@H](O)C3)ccc1=O,0.006947694313611134,Neutral
CCCCCCOc1ccc(C(=O)CCN(C)C)c(I)c1,-0.03779662000576601,Neutral
CCCCCCOc1ccc(C(=O)CCN(C)C)cc1S(C)(=O)=O,-0.024144922119322402,Neutral
CCCCCCOc1ccc2cc(C(=O)CCN(C)C)ccc2c1,-0.04007133303085814,Neutral
CCCCCCOc1ccc(C(=O)CCN2CC2C)cc1,-0.04512300050770347,Neutral
C[C@H](NC(=O)C(=O)NCc1ccccc1F)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,0.039788929914755675,Neutral
CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(N)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,0.015337487290775359,Neutral
CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,-0.023565815174071393,Neutral
Cc1cccc(Nc2nc3c(s2)CCc2n[nH]cc2-3)n1,-0.0226633481751691,Neutral
CCOC(=O)c1c(-c2cccc(F)c2)[nH]c2cccc(OC)c2c1=O,-0.022421647545123387,Neutral
COc1cccc2c1CC(CO)=C(c1ccc3c(c1)OCO3)N2,-0.01927129929603436,Neutral
CCOC(=O)c1c(-c2ccc(OC)cc2)[nH]c2cc(OC)ccc2c1=O,-0.015273226096587177,Neutral
Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@@H](O)C2)ccc2[nH]ccc12,0.0007535274080656124,Neutral
Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC(N)C2)ccc2[nH]ccc12,2.55208130211906e-05,Neutral
Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(C)(=O)=O)CC2)ccc2[nH]ccc12,0.011764162126443201,Neutral
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cn(C)cn4)c(=O)oc3c2C)OC1(C)C,0.07646240623195207,Neutral
CS(=O)(=O)c1ccc(-c2ccc(F)cc2)c(C(=O)N2Cc3ccc(C4CCOCC4)cc3C2)c1,-0.011032211067542238,Neutral
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](c3ccc(Cc4cccc(N)c4)cc3)O[C@]12C(=O)CO,0.03754025669561346,Neutral
CCN(CC)CC.Nc1ccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)cc1,0.1397873306219621,Neutral
Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1,-0.0362345609133495,Neutral
CCCCCCc1ccc(C(=O)CCN(C2CCCCC2)C2CCCCC2)cc1,-0.036856951756403696,Neutral
CCCCCCc1ccc(C(=O)CCN(C)Cc2ccco2)cc1,-0.039378597788406355,Neutral
CCCCCCc1ccc(C(=O)C2CO2)cc1,-0.056033121886557305,Neutral
CCCCCCc1ccc(C(=O)CF)cc1,-0.06374912404823325,Neutral
CCOC(=O)c1c(-c2ccccc2Cl)[nH]c2cc(OC)ccc2c1=O,-0.02145573649362729,Neutral
CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)NCCN4CCN(C)CC4)CC[C@]3(C)CC[C@]12C,0.016999162781816794,Neutral
Cl.Cl.Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc2cccnc12,0.01754713621278556,Neutral
COc1cc2[nH]c(C)c(-c3ccccc3)c(=O)c2cc1Cl,-0.04121014412294661,Neutral
Cc1[nH]c2ccccc2c(=O)c1Cc1ccccc1,-0.051590885118545225,Neutral
CCCCC#Cc1c(C)[nH]c2ccc(F)cc2c1=O,-0.051090678869996735,Neutral
Cc1[nH]c2ccc(Cl)c(Cl)c2c(=O)c1-c1ccccc1,-0.047392654519986734,Neutral
COc1ccc2c(=O)c(Cc3ccccc3)c(C)n(C)c2c1,-0.043505103327746875,Neutral
Cc1[nH]c2ccccc2c(=O)c1/C=C/c1cccc([N+](=O)[O-])c1,-0.028894468219421314,Neutral
Cc1[nH]c2ccc(Cl)cc2c(=O)c1Br,-0.05462233717799504,Neutral
CCCCCS(=O)(=O)Nc1ccc(C(=O)CCN(C)C)cc1,-0.026332345934710167,Neutral
CCCCCCOc1ccc(C(=O)C(C)CN(C)C)cc1,-0.044969759934187184,Neutral
COc1ccc2c(c1)CCc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1-2,0.0015097080456270555,Neutral
NS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccc(NC(=O)Cc4ccccc4)cc2CC3)cc1,0.023591918437009394,Neutral
Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(Br)cc2-3)on1,-0.009306540544242533,Neutral
CCn1cnc(CN2CCN(c3cccn4cc(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C,-0.009225871364339682,Neutral
CCOc1cc(CN2CCC(Nc3nc4cc(NS(=O)(=O)c5cn(C)cn5)ccc4o3)CC2)ccc1OC,0.03950647660404778,Neutral
CCOC(=O)c1c(-c2ccc3c(c2)OCO3)[nH]c2cccc(OC)c2c1=O,-0.007969882569628784,Neutral
Cl.Cl.Cl.Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(Cl)c2cccnc12,0.023757134252884896,Neutral
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,-0.00800362484413156,Neutral
C[C@H]1CC[C@H](NC(=O)c2cnc(N3CCC(CO)CC3)cn2)CC1,-0.013417895340011398,Neutral
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,-0.014220645192041328,Neutral
COc1cc(Nc2c(C#N)cnc3cc(NCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.022186009702583935,Neutral
COc1cc(Nc2c(C#N)cnc3cc(NCCCN(C)C)c(OC)cc23)c(Cl)cc1Cl,0.010587177322673903,Neutral
CC(Cn1ncc2c(Nc3cccc(O)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1.Cl,0.026297679381272084,Neutral
COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCc4c(ncnc4-c4ccccn4)C3)c12,0.03526553585428903,Neutral
Fc1cccnc1Nc1ncc(-c2cnc3ccc(N4CCNCC4)nn23)cn1,0.013162437216208338,Neutral
CN1CCN(CCNc2ccc3ncc(-c4cnc(Nc5ncccc5F)nc4)n3n2)CC1,0.024782808738852993,Neutral
CN1CCC(Oc2ccc3ncc(-c4cnc(Nc5ncccc5F)nc4)n3n2)CC1,0.011511868708795224,Neutral
CN1CCC(Cc2ccc3ncc(-c4cnc(Nc5ncccc5F)nc4)n3n2)CC1,0.005874381049612304,Neutral
CN1CCC(Nc2ccc3ncc(-c4ccc(Nc5ccccn5)c(F)c4)n3n2)CC1,0.0040118276479604404,Neutral
Cc1cc(C)c2cc(C(=O)NC3CCCCCCC3)[nH]c2c1,-0.03903509281066657,Neutral
CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC1,-0.03629943857711531,Neutral
Clc1ccc2c(NCCCNCc3cccc4c3OCO4)ccnc2c1,-0.0138585417967702,Neutral
COc1ccc2c(=O)cc(-c3ccc4c(c3)OCO4)[nH]c2c1,-0.029486452371280794,Neutral
COc1ccc2c(=O)c(C(C)=O)c(-c3ccc4c(c3)OCO4)[nH]c2c1,-0.017176421909943753,Neutral
CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cc(OC)ccc2C1Cl,-0.010706870617862276,Neutral
CCOC(=O)C1=C(c2ccc3c(c2)OCO3)Nc2cccc(OC)c2C1OC,-0.004534486873219547,Neutral
CCOC(=O)c1c(-c2cccs2)[nH]c2cc(OC)ccc2c1=O,-0.021292597886484972,Neutral
CCOC(=O)c1c(-c2cccc(C(F)(F)F)c2)[nH]c2cc(OC)ccc2c1=O,-0.016613223984272285,Neutral
CCOC(=O)c1c(-c2cccc(Cl)c2)[nH]c2cc(OC)ccc2c1=O,-0.02145573649362729,Neutral
CCOC(=O)c1c(-c2cccc(OC)c2)[nH]c2cccc(OC)c2c1=O,-0.015273226096587177,Neutral
CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cccc(OC)c2c1=O,-0.02145573649362729,Neutral
CCOC(=O)c1c(-c2ccccc2C)[nH]c2cccc(OC)c2c1=O,-0.022710935907552073,Neutral
Cn1nc(C(F)(F)F)cc1-c1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCNC4=O)c32)nc1,0.04506363143434743,Neutral
CCCCNC(=O)Nc1ccc(C(=O)CCN(C)C)cc1,-0.029534082047796933,Neutral
Cc1ccc(C)c(CNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc2c(F)c(F)cc(F)c2F)c1,0.04126180372465968,Neutral
C[C@H](NC(=O)C(=O)NCc1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,0.039788929914755675,Neutral
CCCCC(NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1cccnc1,0.0024411721827315557,Neutral
CCCCNC(=O)C(CCCC)NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2,-0.006831803737927194,Neutral
CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1c(OCCCC2CCN(C(=O)OC(C)(C)C)CC2)c2ccccc2n(C)c1=O,0.02511392162670519,Neutral
COc1cc(CN(C)C(=O)c2c(OCCCC3CCN(C(=O)OC4(C)CC4)CC3)c3cccnc3n(C)c2=O)cc(OC)c1,0.03400206014248449,Neutral
CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1c(OCCCC2CCN(C(=O)OC3(C)CC3)CC2)c2cccnc2n(C)c1=O,0.03132206436711425,Neutral
COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)cc1F,0.0017897376288404034,Neutral
CCNC(=O)C1=Cc2ccccc2S(=O)(=O)N1C,-0.03721830804460463,Neutral
CN1CCN(C(=O)c2ccc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)cn2)CC1,0.03690604998913211,Neutral
Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCNCC2)ccc2[nH]ccc12,0.0009441154571124171,Neutral
CCN1CCC[C@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,0.001285297092606953,Neutral
CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,0.05286550618182876,Neutral
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)NN1CCCCC1,0.02494798020385516,Neutral
CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2cc(C)ccc2n1,0.0025166726799379763,Neutral
CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2c(C)cccc2n1,0.0025166726799379763,Neutral
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2c(C)cccc2n1,0.0034825837314340713,Neutral
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2c(C)cccc2n1,0.009773701927500121,Neutral
Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCN[C@H](C)C3)nc2c1,0.01592362754655375,Neutral
CCOCC1=C(c2ccc3c(c2)OCO3)Nc2cccc(OC)c2C1,-0.022505137823738898,Neutral
CCC(C)NC(=O)c1nc(-c2cccs2)[nH]c(=O)c1O,-0.011813311701796097,Neutral
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1CC34CCC3(CN(C(=O)N3CCOCC3)C4)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,0.06138329128460405,Neutral
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,0.02704639632593515,Neutral
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNc5c6c(nc7cc(Cl)ccc57)C[C@@H]5C=C(C)C[C@H]6C5)cc4)c3[C@@H](C1)C2,0.019662583640456043,Neutral
Cc1nccc(Nc2cc(NC3CCN(c4ccc(C#N)cc4)CC3)c(C(N)=O)cn2)n1,0.025823652136825685,Neutral
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC)c12,0.04416107553082416,Neutral
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,0.058080164419635934,Neutral
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,0.05982654138265912,Neutral
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,-0.04054901099178659,Neutral
N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccccc2Cl)CC1,-0.0035484622015462754,Neutral
N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(C(F)(F)F)cc2)CC1,0.0012940503078087303,Neutral
CC(C)(C)c1ccc(CNc2cc(Cl)cnc2C(=O)O)cc1,-0.02701031226975393,Neutral
Fc1ccc(-c2nc(N3CCOCC3)sc2-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,0.024863959741527112,Neutral
O=C(NC1CC2CCC(C1)N2Cc1ccc2cc(F)ccc2c1)c1cc[n+]([O-])cc1C(=O)N1CCCCC1,0.0027595286312026485,Neutral
O=C(C=C1CCN(C(=O)c2ccccc2)CC1)N[C@@H]1CCN(Cc2ccc3cc(F)ccc3c2)C1,-0.01168879705356594,Neutral
O=c1cc(-c2cccc3[nH]ccc23)c2ccccc2n1CC1CN2CCC1CC2,-0.025023899078231514,Neutral
CCS(=O)(=O)N1CC[C@H](Nc2c(Br)cnc3[nH]c(-c4cc(C)n(-c5ccc(C(=O)N(C)CCN(C)C)cc5)c4C)nc23)C1,0.044247770135542666,Neutral
CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,-0.0009109125969841164,Neutral
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O,0.034475131260911625,Neutral
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C(C)C)CC4)cc3OC)c12,0.04019598348233006,Neutral
O=C(CCN1CCCC1)NN1c2ccccc2Sc2cc(Cl)ccc21,-0.026589669570704324,Neutral
CN(C[C@H]1Cc2c(cccc2N2CCN(C3COC3)CC2)CN1)[C@H]1CCCc2cccnc21,-0.005182106164456519,Neutral
CN(C[C@H]1Cc2c(cccc2N2CCN3CCC[C@@H]3C2)CN1)[C@H]1CCCc2cccnc21,-0.012709444579407366,Neutral
O=S(=O)(c1ccccc1)c1c[nH]c2c(C3CCN(CCCc4c[nH]c5ccc(Cl)cc45)CC3)cccc12,0.0012525944698077824,Neutral
Cc1c(OCc2ccccc2)cccc1N1CCN(CCCc2c[nH]c3ccc(C#N)cc23)CC1,-0.008155651552732786,Neutral
CCN(CC)CCNC(=O)c1oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc2c1C,0.01791274874508211,Neutral
COc1cccc(OC)c1-n1c(-c2ccc(F)cc2)nc(=O)c(C(=O)N2CC[C@H](c3ccccc3F)C2)c1O,0.018500992395112735,Neutral
CCc1cccc(CC)c1-n1c(-c2ccn(C)n2)nc(=O)c(C(=O)N2CC[C@@H](c3ncc(Cl)cc3F)C2)c1O,0.025672947839429403,Neutral
O=S1(=N[C@H]2CC[C@@H](C(F)(F)F)CC2)CCCCC1,-0.051918173894599955,Neutral
Cn1c(C(=O)NC2(c3ccc([C@@H](O)c4cccnc4)cc3)COC2)cc2c(Cl)c(Cl)ccc21,0.0036378288545041515,Neutral
COc1cccc(CC(=O)Nc2nc3ccc(C(F)(F)F)cc3s2)c1,-0.02418148128311976,Neutral
O=C(Cc1ccccc1)Nc1nc2ccc(C(F)(F)F)cc2s1,-0.033381353266417356,Neutral
COc1cc(CC(=O)Nc2nc3ccc(OC(F)(F)F)cc3s2)cc(OC)c1OC,0.0016212597214704937,Neutral
Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(NC(=O)CCCN)cc3)ccc2N2CCN(C)CC2)c1Cl,0.034152160928038716,Neutral
Cc1c(F)c(N)cc(C(=O)Nc2cc(-n3cc(C(=O)NC4CCN(C)CC4)nn3)ccc2N2CCN(C)CC2)c1Cl,0.0463505664199542,Neutral
Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(NC(=O)C4CCOCC4)cc3)ccc2N2CCN(C)CC2)c1Cl,0.02984482487079126,Neutral
CC(=O)N1CCC(C(=O)N2CCC(N3CCN(C(=O)c4cc(-c5cccc(F)c5)nc(-c5ccc6[nH]ccc6c5)c4)CC3)CC2)CC1,0.024770285165495596,Neutral
O=C(NC[C@@H]1CCCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,0.005794694348571863,Neutral
O=C(NC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1ccc(-n2cccc2)cc1F,0.042306340815713404,Neutral
O=C(Nc1cc(-c2cc3c([nH]2)C2(CCCNC2)CNC3=O)ccn1)c1ccc(F)cc1,0.007816667659161022,Neutral
Cc1ccc(C(=O)Nc2cc(-c3cc4c([nH]3)C3(CCNC3)CNC4=O)ccn2)cc1C,0.007543164506041866,Neutral
Cn1c(C(=O)NC2(c3ccc(C(C(=O)O)c4cccnc4)cc3)COC2)cc2c(Cl)c(Cl)ccc21,0.010423476917500943,Neutral
CC(C)NC(=O)CN1CCN(c2cc(C(F)(F)F)c3scc(C(=O)N4CCC4)c3n2)CC1,-8.521722180877489e-05,Neutral
Cc1c(Cc2cccc(NS(N)(=O)=O)c2F)c(=O)oc2cc(OC(=O)N(C)C)ccc12,0.014124760045597954,Neutral
Cc1c(Cc2cccc(NS(N)(=O)=O)c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12,0.01207330951083657,Neutral
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCC(O)CC2)CC1,0.013348425600767043,Neutral
O=C(NO)c1cnc(N2C[C@H]3CN(Cc4ccc5ccccc5c4)C[C@H]3C2)nc1,-0.0009035780454557873,Neutral
CNC(=O)NC(=N)NCCCCCCCCN1CCCc2cc(Cl)ccc2COc2ccccc2CNC(=N)NC1=O,0.057073509726232735,Neutral
COc1cc2[nH]c(-c3cccc(Oc4ccccc4)c3)c(C(=O)OCCCN3CCOCC3)c(=O)c2cc1F,0.01763920275578402,Neutral
CCc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl.NC(CO)(CO)CO,0.03263768513670335,Neutral
N[C@H]1CC[C@H](Nc2ccc3ncc(-c4cnc(Nc5ncccc5F)nc4)n3n2)CC1,0.02542399754103574,Neutral
CCOc1cc(CN2CCCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,0.0015849225209833993,Neutral
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC)nc3)CC2)cc(OCC)c1F,0.002272077632195175,Neutral
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1C,-0.01053711587249573,Neutral
CN1C(C)(C)CC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1(C)C,0.0019013713117950544,Neutral
CC[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(-c2noc(CCC3CCCCC3)n2)cc1,0.011193558435853946,Neutral
COc1ccc2nc(C)nc(OCC(=O)Nc3cc(C)cc(C)c3)c2c1,-0.01623284715352922,Neutral
Cc1cc(OCCCc2c(C(=O)NCc3cc(C(=O)O)ccn3)[nH]c3c(-c4c(C)nn(C)c4C)cccc23)cc(C)c1Cl,0.0368823410593647,Neutral
CCCCc1nc(=O)c(C(=O)N2CCC(c3ccncc3)C2)c(O)n1-c1c(OC)cccc1OC,0.017630435620457144,Neutral
CCCCc1nc(=O)c(C(=O)N2CC[C@@H](c3ccc(Cl)cn3)C2)c(O)n1-c1c(OC)cccc1OC,0.020647797206714624,Neutral
O=C(O)c1ccncc1NC[C@@H]1CCCc2cc(Sc3ccccc3)ccc21,-0.01338701686997017,Neutral
Cc1cccc2c(NCc3ccco3)nc(NC(C)C)nc12,-0.02081654068727891,Neutral
CSCCNc1nc(NC(C)C)nc2ccccc12,-0.027148255280963457,Neutral
CCCCNc1nc(NCc2ccccc2)c2ccccc2n1,-0.02550438454810829,Neutral
CCCCNc1nc(NCc2ccccc2)nc2ccccc12,-0.02550438454810829,Neutral
CCS(=O)(=O)CCN(C(=O)Cc1ccc(F)c(C(F)(F)F)c1)[C@H](C)c1nc(-c2ccccc2)cn1-c1ccc(C#N)cc1,0.01902266419066293,Neutral
C/C(=C/C[C@@]12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)CN1CCN(C)CC1,0.02869725128390776,Neutral
COc1cc(C(F)(F)F)cc(SC)c1C(=O)N[C@@]1(c2ccccc2)CCCN(C)C1,-0.016789247482837923,Neutral
COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CCC[C@H]1CO,0.0017441097055107668,Neutral
NCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,-0.01033972029889476,Neutral
Cc1cc(C[C@@H](NC(=O)N2CCC(c3ccc4ccccc4c3)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,0.02019662788507222,Neutral
O=C(CCCc1ccccc1)OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-0.0037298947332117423,Neutral
Cc1cc(NCCN2CCN(C)CC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,-0.0008976416451682896,Neutral
